player_name,Month,release_spin_rate
"Davies, Zach",5,2168.344827586207
"Davies, Zach",6,2154.8629343629345
"Davies, Zach",7,2139.115631691649
"Davies, Zach",8,2003.7561728395062
"Davies, Zach",9,1957.1013698630136
"Davis, Austin",4,2351.5116279069766
"Davis, Austin",5,2344.8282828282827
"Davis, Austin",6,2390.317073170732
"Davis, Austin",7,2493.671232876712
"Davis, Austin",8,2461.3225806451615
"Davis, Austin",9,2509.7363636363634
"Davis, Chris",4,2085.5238095238096
"Davis, Rookie",5,1870.8857142857144
"Davis, Rookie",6,1896.7314814814815
"Davis, Taylor",8,1614.3333333333333
"Davis, Wade",4,2577.7235294117645
"Davis, Wade",5,2619.792079207921
"Davis, Wade",6,2567.6243654822333
"Davis, Wade",7,2564.0344827586205
"Davis, Wade",8,2489.4054054054054
"Davis, Wade",9,2516.5535714285716
"Dayton, Grant",4,2361.0
"Dayton, Grant",5,2325.911111111111
"Dayton, Grant",6,2275.035714285714
"Dayton, Grant",7,2360.1666666666665
"Dayton, Grant",9,2305.5423728813557
"De Jong, Chase",4,2295.1739130434785
"De León, José",8,1951.9661016949153
"De León, José",9,1969.7619047619048
"De Los Santos, Enyel",4,2068.9473684210525
"De Los Santos, Enyel",5,2076.78021978022
"De Los Santos, Enyel",6,2073.7727272727275
"DeSclafani, Anthony",4,2214.8646153846153
"DeSclafani, Anthony",5,2140.167019027484
"DeSclafani, Anthony",6,2139.9221698113206
"DeSclafani, Anthony",7,2205.025641025641
"DeSclafani, Anthony",8,2154.6372180451126
"DeSclafani, Anthony",9,2177.6811926605506
"Del Pozo, Miguel",8,2308.1216216216217
"Del Pozo, Miguel",9,2296.5
"Descalso, Daniel",7,1984.5714285714287
"Desmond, Ian",9,2129.3333333333335
"Despaigne, Odrisamer",6,2305.4901960784314
"Detwiler, Ross",6,1987.8082191780823
"Detwiler, Ross",7,2040.121212121212
"Detwiler, Ross",8,2112.558943089431
"Detwiler, Ross",9,2142.3016949152543
"Devenski, Chris",4,2078.8057553956833
"Devenski, Chris",5,2058.675
"Devenski, Chris",6,2116.1932773109243
"Devenski, Chris",7,2081.2935323383085
"Devenski, Chris",8,2102.868544600939
"Devenski, Chris",9,2117.959731543624
"Diaz, Miguel",6,2156.4950495049507
"Diehl, Phillip",6,2531.7021276595747
"Diehl, Phillip",9,2618.3932584269664
"Diekman, Jake",4,2412.9285714285716
"Diekman, Jake",5,2493.538961038961
"Diekman, Jake",6,2485.233009708738
"Diekman, Jake",7,2476.2344827586207
"Diekman, Jake",8,2401.1881720430106
"Diekman, Jake",9,2476.2448979591836
"Diekman, Jake",10,2340.2
"Dixon, Brandon",5,1448.25
"Dixon, Brandon",8,1183.4166666666667
"Dobnak, Randy",8,2014.8778625954199
"Dobnak, Randy",9,2056.526690391459
"Domínguez, Seranthony",4,2335.6646341463415
"Domínguez, Seranthony",5,2367.0320855614973
"Domínguez, Seranthony",6,2408.6585365853657
"Doolittle, Sean",4,2207.278350515464
"Doolittle, Sean",5,2211.6685082872928
"Doolittle, Sean",6,2235.192513368984
"Doolittle, Sean",7,2233.734375
"Doolittle, Sean",8,2225.2105263157896
"Doolittle, Sean",9,2200.457142857143
"Dowdy, Kyle",4,2136.542056074766
"Dowdy, Kyle",5,2077.6666666666665
"Dozier, Brian",8,1763.5333333333333
"Drake, Oliver",5,1468.1162790697674
"Drake, Oliver",6,1625.2
"Drake, Oliver",7,1577.3529411764705
"Drake, Oliver",8,1530.2878048780487
"Drake, Oliver",9,1608.5394736842106
"DuRapau, Montana",5,2638.8541666666665
"DuRapau, Montana",6,2601.75
"DuRapau, Montana",7,2634.076923076923
"DuRapau, Montana",8,2662.786666666667
"Duffey, Tyler",4,2396.2115384615386
"Duffey, Tyler",5,2379.7368421052633
"Duffey, Tyler",6,2403.6084905660377
"Duffey, Tyler",7,2417.909677419355
"Duffey, Tyler",8,2372.8360655737706
"Duffey, Tyler",9,2445.8333333333335
"Duffy, Danny",4,2319.8372093023254
"Duffy, Danny",5,2288.5221088435374
"Duffy, Danny",6,2292.163716814159
"Duffy, Danny",7,2271.174887892377
"Duffy, Danny",8,2271.0
"Duffy, Danny",9,2212.411889596603
"Dugger, Robert",8,2244.414364640884
"Dugger, Robert",9,2134.0183486238534
"Duke, Zach",4,2135.375
"Duke, Zach",5,2210.456
"Duke, Zach",6,2249.294117647059
"Dull, Ryan",4,2412.5274725274726
"Dull, Ryan",5,2206.6190476190477
"Dull, Ryan",6,2361.8333333333335
"Dull, Ryan",9,2554.787878787879
"Dunn, Justin",9,2303.6525423728813
"Dunn, Mike",4,2366.4608695652173
"Dunn, Mike",5,2338.1574803149606
"Dunn, Mike",6,2366.358974358974
"Duplantier, Jon",4,2172.5272727272727
"Duplantier, Jon",5,2159.6601307189544
"Duplantier, Jon",6,2090.8707482993195
"Duplantier, Jon",8,2197.0754716981132
"Duplantier, Jon",9,2164.709523809524
"Dyson, Sam",4,2264.245614035088
"Dyson, Sam",5,2409.3988095238096
"Dyson, Sam",6,2378.3968253968255
"Dyson, Sam",7,2411.7
"Dyson, Sam",8,2475.753012048193
"Dyson, Sam",9,2538.121212121212
"Díaz, Edwin",4,2455.09375
"Díaz, Edwin",5,2398.409691629956
"Díaz, Edwin",6,2308.9225352112676
"Díaz, Edwin",7,2357.176470588235
"Díaz, Edwin",8,2339.0700636942674
"Díaz, Edwin",9,2341.1052631578946
"Díaz, Jairo",5,2288.8367346938776
"Díaz, Jairo",6,2262.262222222222
"Díaz, Jairo",7,2208.2823529411767
"Díaz, Jairo",8,2319.6162790697676
"Díaz, Jairo",9,2292.1980676328503
"Díaz, Yennsy",8,2098.0
"Eades, Ryan",6,2145.782608695652
"Eades, Ryan",8,1979.030303030303
"Eades, Ryan",9,2036.2333333333333
"Edwards Jr., Carl",4,2547.673469387755
"Edwards Jr., Carl",5,2586.4701986754967
"Edwards Jr., Carl",6,2514.2063492063494
"Edwards Jr., Carl",7,2522.470588235294
"Edwards Jr., Carl",8,2458.1960784313724
"Edwards, Jon",4,2509.767441860465
"Edwards, Jon",5,2533.5666666666666
"Edwards, Jon",6,2468.125
"Eflin, Zach",4,2183.780442804428
"Eflin, Zach",5,2160.5134020618557
"Eflin, Zach",6,2173.2362385321103
"Eflin, Zach",7,2188.645259938838
"Eflin, Zach",8,2157.5857142857144
"Eflin, Zach",9,2131.037634408602
"Eickhoff, Jerad",4,2554.616033755274
"Eickhoff, Jerad",5,2551.909604519774
"Eickhoff, Jerad",6,2595.8243902439026
"Elías, Roenis",4,2402.9575471698113
"Elías, Roenis",5,2411.1159420289855
"Elías, Roenis",6,2360.798816568047
"Elías, Roenis",7,2406.6938775510203
"Elías, Roenis",8,2519.0
"Elías, Roenis",9,2413.689655172414
"Eovaldi, Nathan",4,2117.9574468085107
"Eovaldi, Nathan",7,2212.21359223301
"Eovaldi, Nathan",8,2198.264900662252
"Eovaldi, Nathan",9,2109.020316027088
"Erlin, Robbie",4,2243.579268292683
"Erlin, Robbie",5,2253.1009615384614
"Erlin, Robbie",6,2273.268456375839
"Erlin, Robbie",7,2316.190789473684
"Erlin, Robbie",8,2227.690322580645
"Erlin, Robbie",9,2303.4901960784314
"Escobar, Luis",7,2133.778846153846
"Eshelman, Thomas",7,1744.5280612244899
"Eshelman, Thomas",8,1763.3594470046082
"Estrada, Marco",4,2216.01953125
"Estévez, Carlos",4,2253.7719298245615
"Estévez, Carlos",5,2214.6591928251123
"Estévez, Carlos",6,2275.366666666667
"Estévez, Carlos",7,2281.081730769231
"Estévez, Carlos",8,2336.3945945945948
"Estévez, Carlos",9,2221.013986013986
"Fairbanks, Pete",6,2352.751773049645
"Fairbanks, Pete",7,2399.1666666666665
"Fairbanks, Pete",8,2343.1
"Fairbanks, Pete",9,2276.645502645503
"Familia, Jeurys",4,2105.1508620689656
"Familia, Jeurys",5,2175.738738738739
"Familia, Jeurys",6,2202.5978260869565
"Familia, Jeurys",7,2262.7678571428573
"Familia, Jeurys",8,2209.8836206896553
"Familia, Jeurys",9,2148.527027027027
"Faria, Jake",4,1999.090909090909
"Faria, Jake",6,1815.5131578947369
"Faria, Jake",7,1826.5566037735848
"Faria, Jake",8,1859.921052631579
"Faria, Jake",9,1783.0608695652174
"Farmer, Buck",4,2221.2462686567164
"Farmer, Buck",5,2344.467741935484
"Farmer, Buck",6,2323.863157894737
"Farmer, Buck",7,2289.656108597285
"Farmer, Buck",8,2184.442396313364
"Farmer, Buck",9,2297.378048780488
"Farmer, Kyle",8,
"Farrell, Luke",8,2502.0
"Farrell, Luke",9,2507.088888888889
"Fedde, Erick",4,2146.4285714285716
"Fedde, Erick",5,1945.953488372093
"Fedde, Erick",6,1928.6666666666667
"Fedde, Erick",7,1943.5708154506437
"Fedde, Erick",8,1925.8860294117646
"Fedde, Erick",9,2007.7083333333333
"Federowicz, Tim",7,1447.0
"Feierabend, Ryan",5,1999.4242424242425
"Feliz, Michael",4,2306.0263157894738
"Feliz, Michael",5,2311.7281553398057
"Feliz, Michael",6,2289.0470588235294
"Feliz, Michael",7,2320.688888888889
"Feliz, Michael",8,2269.9727272727273
"Feliz, Michael",9,2287.029197080292
"Ferguson, Caleb",4,2378.737113402062
"Ferguson, Caleb",5,2310.0125
"Ferguson, Caleb",6,2488.17037037037
"Ferguson, Caleb",7,2404.1066666666666
"Ferguson, Caleb",8,2587.4861111111113
"Ferguson, Caleb",9,2552.1272727272726
"Fernández, José Manuel",4,2119.4074074074074
"Fernández, José Manuel",5,2100.22
"Fernández, Junior",8,2095.569892473118
"Fernández, Junior",9,2055.467741935484
"Festa, Matthew",4,2362.910714285714
"Festa, Matthew",5,2420.4347826086955
"Festa, Matthew",6,2330.507462686567
"Festa, Matthew",7,2371.5684210526315
"Fiers, Mike",4,2376.285
"Fiers, Mike",5,2381.469957081545
"Fiers, Mike",6,2351.401639344262
"Fiers, Mike",7,2384.9008097165993
"Fiers, Mike",8,2380.41797752809
"Fiers, Mike",9,2347.0569105691056
"Fillmyer, Heath",4,2194.9821428571427
"Fillmyer, Heath",9,2127.268292682927
"Flaherty, Jack",4,2233.1208053691275
"Flaherty, Jack",5,2222.186147186147
"Flaherty, Jack",6,2248.6647727272725
"Flaherty, Jack",7,2195.775330396476
"Flaherty, Jack",8,2298.3327305605785
"Flaherty, Jack",9,2332.6204506065856
"Flexen, Chris",4,2154.1363636363635
"Flexen, Chris",5,2095.0
"Flexen, Chris",6,2124.734693877551
"Flexen, Chris",8,1889.2222222222222
"Floro, Dylan",4,2244.2519083969464
"Floro, Dylan",5,2252.3006993006993
"Floro, Dylan",6,2242.376
"Floro, Dylan",7,2216.8541666666665
"Floro, Dylan",8,2219.317073170732
"Floro, Dylan",9,2137.8992805755397
"Flynn, Brian",5,
"Flynn, Brian",6,2249.19391634981
"Flynn, Brian",7,2284.6216216216217
"Foltynewicz, Mike",4,2311.923076923077
"Foltynewicz, Mike",5,2276.2188139059303
"Foltynewicz, Mike",6,2258.027624309392
"Foltynewicz, Mike",8,2253.271784232365
"Foltynewicz, Mike",9,2233.6866840731072
"Font, Wilmer",4,2330.4266666666667
"Font, Wilmer",5,2254.849829351536
"Font, Wilmer",6,2236.7546296296296
"Font, Wilmer",7,2292.660633484163
"Font, Wilmer",8,2344.210144927536
"Font, Wilmer",9,2236.7450980392155
"Ford, Mike",8,1576.6829268292684
"France, Ty",6,1904.5
"France, Ty",8,1861.9285714285713
"Franco, Enderson",9,1935.590909090909
"Frare, Caleb",4,2302.8571428571427
"Frare, Caleb",5,2264.25
"Freeland, Kyle",4,2206.706422018349
"Freeland, Kyle",5,2250.195020746888
"Freeland, Kyle",7,2088.359195402299
"Freeland, Kyle",8,2155.3794117647058
"Freeland, Kyle",9,1957.013888888889
"Freeman, Mike",6,1568.8695652173913
"Freeman, Sam",4,2154.135135135135
"Fried, Max",4,2333.186147186147
"Fried, Max",5,2323.6898734177216
"Fried, Max",6,2315.5798479087453
"Fried, Max",7,2306.080459770115
"Fried, Max",8,2343.2737226277372
"Fried, Max",9,2315.724340175953
"Fried, Max",10,2211.9285714285716
"Fry, Jace",4,2466.5786802030457
"Fry, Jace",5,2449.4312796208533
"Fry, Jace",6,2479.283185840708
"Fry, Jace",7,2447.9518072289156
"Fry, Jace",8,2368.2631578947367
"Fry, Jace",9,2464.483146067416
"Fry, Paul",4,2548.115577889447
"Fry, Paul",5,2480.1314285714284
"Fry, Paul",6,2498.134020618557
"Fry, Paul",7,2575.0390625
"Fry, Paul",8,2622.9774011299437
"Fry, Paul",9,2605.7
"Fulmer, Carson",4,2422.5808383233534
"Fulmer, Carson",5,2261.3835616438355
"Fulmer, Carson",6,2296.9625
"Fulmer, Carson",7,2585.25
"Fulmer, Carson",8,2260.0625
"Fulmer, Carson",9,2344.6
"Gagnon, Drew",4,2103.915254237288
"Gagnon, Drew",5,2045.1754385964912
"Gagnon, Drew",6,2014.6728971962616
"Gagnon, Drew",8,1968.8863636363637
"Gagnon, Drew",9,2035.2777777777778
"Gallegos, Giovanny",4,2369.659574468085
"Gallegos, Giovanny",5,2386.4562211981565
"Gallegos, Giovanny",6,2324.3705583756346
"Gallegos, Giovanny",7,2331.8020833333335
"Gallegos, Giovanny",8,2318.8427672955977
"Gallegos, Giovanny",9,2328.282296650718
"Gallegos, Giovanny",10,2432.923076923077
"Gallen, Zac",6,2265.038888888889
"Gallen, Zac",7,2216.4523809523807
"Gallen, Zac",8,2215.4210526315787
"Gallen, Zac",9,2237.341379310345
"Gant, John",4,2297.487288135593
"Gant, John",5,2304.3470588235296
"Gant, John",6,2345.6009389671362
"Gant, John",7,2361.54375
"Gant, John",8,2278.727848101266
"Gant, John",9,2203.1140350877195
"Garcia, Bryan",9,2307.9147286821703
"Garcia, Rico",8,2105.385542168675
"Garcia, Rico",9,2174.6875
"García, Edgar",5,2359.787878787879
"García, Edgar",6,2350.5793103448277
"García, Edgar",7,2374.3023255813955
"García, Edgar",8,2251.1162790697676
"García, Edgar",9,2199.945205479452
"García, Jarlín",4,2394.277777777778
"García, Jarlín",5,2260.1014492753625
"García, Jarlín",6,2245.43125
"García, Jarlín",7,2256.663716814159
"García, Jarlín",8,2381.155737704918
"García, Jarlín",9,2358.7727272727275
"García, Luis",4,2022.2905027932961
"García, Luis",5,2077.080808080808
"García, Luis",6,1894.3595505617977
"García, Luis",7,1919.9354838709678
"García, Luis",8,1969.2643678160919
"García, Luis",9,1873.9310344827586
"García, Yimi",4,2606.1264367816093
"García, Yimi",5,2734.188524590164
"García, Yimi",6,2650.1967213114754
"García, Yimi",7,2562.168
"García, Yimi",8,2613.4890829694323
"García, Yimi",9,2647.1574074074074
"Garrett, Amir",4,1903.4295302013422
"Garrett, Amir",5,1909.9020618556701
"Garrett, Amir",6,1925.3119658119658
"Garrett, Amir",7,1978.0333333333333
"Garrett, Amir",8,1959.7785714285715
"Garrett, Amir",9,1971.455223880597
"Garrett, Reed",4,2321.25
"Garrett, Reed",5,2331.0666666666666
"Garton, Ryan",5,2275.7301587301586
"Gausman, Kevin",4,1990.0373626373625
"Gausman, Kevin",5,1990.8666666666666
"Gausman, Kevin",6,1959.93006993007
"Gausman, Kevin",7,2084.489010989011
"Gausman, Kevin",8,1893.3238434163702
"Gausman, Kevin",9,1985.6305732484077
"Gaviglio, Sam",4,2071.3275109170304
"Gaviglio, Sam",5,2060.4757281553398
"Gaviglio, Sam",6,2051.7607843137257
"Gaviglio, Sam",7,2025.013698630137
"Gaviglio, Sam",8,2035.9151785714287
"Gaviglio, Sam",9,1896.1333333333334
"Gearrin, Cory",4,2512.240740740741
"Gearrin, Cory",5,2539.5079365079364
"Gearrin, Cory",6,2410.2380952380954
"Gearrin, Cory",7,2385.6323529411766
"Gearrin, Cory",8,2464.8546511627906
"Gearrin, Cory",9,2517.8360655737706
"Germán, Domingo",4,2457.905376344086
"Germán, Domingo",5,2473.4944567627495
"Germán, Domingo",6,2515.534090909091
"Germán, Domingo",7,2490.753807106599
"Germán, Domingo",8,2508.9608938547485
"Germán, Domingo",9,2513.5675675675675
"Gibaut, Ian",7,2046.21875
"Gibaut, Ian",8,2131.1184210526317
"Gibaut, Ian",9,2077.457142857143
"Gibson, Kyle",4,2174.4830699774266
"Gibson, Kyle",5,2183.6374133949193
"Gibson, Kyle",6,2178.1529680365297
"Gibson, Kyle",7,2165.878350515464
"Gibson, Kyle",8,2122.23835125448
"Gibson, Kyle",9,2092.497975708502
"Giles, Ken",4,2287.367231638418
"Giles, Ken",5,2320.3821138211383
"Giles, Ken",6,2287.3826086956524
"Giles, Ken",7,2247.9363636363637
"Giles, Ken",8,2277.706422018349
"Giles, Ken",9,2263.970802919708
"Gilmartin, Sean",6,1915.0757575757575
"Ginkel, Kevin",8,2138.095
"Ginkel, Kevin",9,2121.3777777777777
"Giolito, Lucas",4,2118.6652173913044
"Giolito, Lucas",5,2101.1
"Giolito, Lucas",6,2106.9736842105262
"Giolito, Lucas",7,2096.7837837837837
"Giolito, Lucas",8,2075.799632352941
"Giolito, Lucas",9,2096.498269896194
"Givens, Mychal",4,2387.3916083916083
"Givens, Mychal",5,2354.24347826087
"Givens, Mychal",6,2331.031007751938
"Givens, Mychal",7,2354.5238095238096
"Givens, Mychal",8,2381.703703703704
"Givens, Mychal",9,2354.1625
"Glasnow, Tyler",4,2378.8051044083527
"Glasnow, Tyler",5,2545.375
"Glasnow, Tyler",9,2510.4095238095238
"Godley, Zack",4,2108.160714285714
"Godley, Zack",5,2133.566539923954
"Godley, Zack",6,2160.7671232876714
"Godley, Zack",7,2237.3846153846152
"Godley, Zack",8,2177.187969924812
"Godley, Zack",9,2264.6521739130435
"Gonsolin, Tony",6,2357.961038961039
"Gonsolin, Tony",7,2387.1632653061224
"Gonsolin, Tony",8,2382.1666666666665
"Gonsolin, Tony",9,2374.9493670886077
"Gonzales, Marco",4,2199.810344827586
"Gonzales, Marco",5,2245.0550847457625
"Gonzales, Marco",6,2232.625816993464
"Gonzales, Marco",7,2215.7833333333333
"Gonzales, Marco",8,2286.473949579832
"Gonzales, Marco",9,2281.1445544554454
"González, Chi Chi",6,2488.1040462427745
"González, Chi Chi",7,2378.3259668508285
"González, Chi Chi",8,2342.279069767442
"González, Chi Chi",9,2341.841991341991
"González, Gio",4,2202.7804878048782
"González, Gio",5,2124.0962099125363
"González, Gio",7,2060.030303030303
"González, Gio",8,2085.4497716894975
"González, Gio",9,2086.2432432432433
"Goody, Nick",6,2287.328042328042
"Goody, Nick",7,2321.337748344371
"Goody, Nick",8,2313.6683937823836
"Goody, Nick",9,2289.087591240876
"Gordon, Alex",8,1943.4032258064517
"Gott, Trevor",4,2088.8055555555557
"Gott, Trevor",5,2123.5394736842104
"Gott, Trevor",6,2055.302857142857
"Gott, Trevor",7,2094.341040462428
"Gott, Trevor",8,2167.9621621621623
"Grace, Matt",4,1850.1067415730338
"Grace, Matt",5,1828.53591160221
"Grace, Matt",6,1866.1944444444443
"Grace, Matt",7,1906.7
"Grace, Matt",8,1872.6296296296296
"Graterol, Brusdar",9,2090.6666666666665
"Gray, Jon",4,2122.478540772532
"Gray, Jon",5,2147.0831600831602
"Gray, Jon",6,2154.093639575972
"Gray, Jon",7,2172.407949790795
"Gray, Jon",8,2161.8888888888887
"Gray, Sonny",4,2583.6256157635466
"Gray, Sonny",5,2578.1983002832862
"Gray, Sonny",6,2576.029106029106
"Gray, Sonny",7,2712.439024390244
"Gray, Sonny",8,2755.860162601626
"Gray, Sonny",9,2838.550531914894
"Green, Chad",4,2355.3142857142857
"Green, Chad",5,2411.5
"Green, Chad",6,2427.936842105263
"Green, Chad",7,2419.648854961832
"Green, Chad",8,2428.216730038023
"Green, Chad",9,2423.511848341232
"Greene, Shane",4,2332.6428571428573
"Greene, Shane",5,2340.3699421965316
"Greene, Shane",6,2384.968085106383
"Greene, Shane",7,2373.581818181818
"Greene, Shane",8,2354.4472361809044
"Greene, Shane",9,2348.5555555555557
"Greene, Shane",10,2459.6
"Gregerson, Luke",5,2291.798076923077
"Greinke, Zack",4,2234.961344537815
"Greinke, Zack",5,2216.4539748953976
"Greinke, Zack",6,2263.8104448742747
"Greinke, Zack",7,2248.936170212766
"Greinke, Zack",8,2234.9893842887473
"Greinke, Zack",9,2272.320796460177
"Grotz, Zac",8,1749.7916666666667
"Grotz, Zac",9,1531.3900709219859
"Gsellman, Robert",4,2275.4026845637586
"Gsellman, Robert",5,2281.1789883268484
"Gsellman, Robert",6,2221.745856353591
"Gsellman, Robert",7,2336.5714285714284
"Gsellman, Robert",8,2282.923076923077
"Guduan, Reymin",4,2305.0701754385964
"Guduan, Reymin",6,2271.6
"Guerra, Deolis",7,1980.0
"Guerra, Javy",4,2149.339285714286
"Guerra, Javy",5,2046.554794520548
"Guerra, Javy",6,2079.665071770335
"Guerra, Javy",7,2036.3604060913706
"Guerra, Javy",8,2031.4467005076142
"Guerra, Javy",9,2162.325
"Guerra, Junior",4,2094.703056768559
"Guerra, Junior",5,2202.095744680851
"Guerra, Junior",6,2170.272030651341
"Guerra, Junior",7,2317.591346153846
"Guerra, Junior",8,2277.1807692307693
"Guerra, Junior",9,2243.921985815603
"Guerrero, Tayron",4,2135.2916666666665
"Guerrero, Tayron",5,2133.066225165563
"Guerrero, Tayron",6,2120.25
"Guerrero, Tayron",7,2156.088
"Guerrero, Tayron",8,2171.1012658227846
"Guerrero, Tayron",9,2161.818181818182
"Guerrieri, Taylor",7,2420.65
"Guerrieri, Taylor",8,2460.134020618557
"Guerrieri, Taylor",9,2594.5448717948716
"Guilbeau, Taylor",8,1955.0
"Guilbeau, Taylor",9,1992.2972972972973
"Gustave, Jandel",8,2377.479381443299
"Gustave, Jandel",9,2373.419117647059
"Gyorko, Jedd",4,1705.0
"Gómez, Jeanmar",4,1846.4025157232704
"Gómez, Jeanmar",5,1812.6571428571428
"Hader, Josh",4,2306.1989795918366
"Hader, Josh",5,2198.1497005988026
"Hader, Josh",6,2107.9481865284974
"Hader, Josh",7,2089.9883040935674
"Hader, Josh",8,2163.9766081871344
"Hader, Josh",9,2238.791878172589
"Hader, Josh",10,2237.0
"Hahn, Jesse",9,2427.5257731958764
"Hale, David",5,2083.52688172043
"Hale, David",6,2073.7089201877934
"Hale, David",7,2150.934673366834
"Hale, David",9,2170.8
"Hall, Matt",8,2476.515923566879
"Hall, Matt",9,2457.554347826087
"Hamels, Cole",4,1960.028790786948
"Hamels, Cole",5,1950.6278118609407
"Hamels, Cole",6,1950.9341563786008
"Hamels, Cole",8,1990.3177189409369
"Hamels, Cole",9,1981.0098039215686
"Hammer, JD",5,2325.625
"Hammer, JD",6,2272.189781021898
"Hammer, JD",7,2364.368932038835
"Hand, Brad",4,2452.3529411764707
"Hand, Brad",5,2492.035714285714
"Hand, Brad",6,2437.3709677419356
"Hand, Brad",7,2438.8709677419356
"Hand, Brad",8,2412.958549222798
"Hand, Brad",9,2436.883333333333
"Happ, J.A.",4,2193.51598173516
"Happ, J.A.",5,2181.0788381742736
"Happ, J.A.",6,2131.4434782608696
"Happ, J.A.",7,2170.5412844036696
"Happ, J.A.",8,2108.446623093682
"Happ, J.A.",9,2157.8881431767336
"Hardy, Blaine",4,2199.3082191780823
"Hardy, Blaine",5,2097.7241379310344
"Hardy, Blaine",6,2031.4364640883978
"Hardy, Blaine",7,2021.904761904762
"Hardy, Blaine",8,2052.4545454545455
"Harper, Ryne",4,2091.371951219512
"Harper, Ryne",5,2101.5933333333332
"Harper, Ryne",6,2121.1270718232045
"Harper, Ryne",7,2191.8473282442746
"Harper, Ryne",8,2126.8425196850394
"Harper, Ryne",9,2103.722222222222
"Harris, Will",4,2658.6456692913384
"Harris, Will",5,2636.1870503597124
"Harris, Will",6,2630.625
"Harris, Will",7,2614.4827586206898
"Harris, Will",8,2620.470588235294
"Harris, Will",9,2642.189189189189
"Hart, Donnie",4,2202.8947368421054
"Hart, Donnie",5,2123.6666666666665
"Hart, Donnie",8,2145.4285714285716
"Hartlieb, Geoff",5,2368.042735042735
"Hartlieb, Geoff",6,2409.342222222222
"Hartlieb, Geoff",7,2355.0555555555557
"Hartlieb, Geoff",8,2484.8695652173915
"Hartlieb, Geoff",9,2443.6838709677418
"Harvey, Hunter",8,1976.4782608695652
"Harvey, Hunter",9,2108.95
"Harvey, Joe",4,2507.25
"Harvey, Joe",5,2542.212121212121
"Harvey, Joe",9,2526.189189189189
"Harvey, Matt",4,2256.1609195402298
"Harvey, Matt",5,2235.248927038627
"Harvey, Matt",7,2218.7405405405407
"Heaney, Andrew",5,2470.8333333333335
"Heaney, Andrew",6,2436.862778730703
"Heaney, Andrew",7,2371.5882352941176
"Heaney, Andrew",8,2458.018970189702
"Heaney, Andrew",9,2482.116883116883
"Hearn, Taylor",4,2106.810810810811
"Heller, Ben",9,2324.909090909091
"Hellickson, Jeremy",4,2210.6117318435754
"Hellickson, Jeremy",5,2190.5741324921137
"Helsley, Ryan",4,2475.2716049382716
"Helsley, Ryan",5,2376.9714285714285
"Helsley, Ryan",6,2371.8627450980393
"Helsley, Ryan",7,2407.25
"Helsley, Ryan",8,2454.191256830601
"Helsley, Ryan",9,2524.1608040201004
"Helsley, Ryan",10,2584.0
"Hembree, Heath",4,2495.383333333333
"Hembree, Heath",5,2586.7976878612717
"Hembree, Heath",6,2545.9180327868853
"Hembree, Heath",7,2499.8762376237623
"Hembree, Heath",8,2608.222222222222
"Hembree, Heath",9,2540.212121212121
"Hendricks, Kyle",4,2056.60407239819
"Hendricks, Kyle",5,2090.5293072824156
"Hendricks, Kyle",6,2119.928327645051
"Hendricks, Kyle",7,2100.382297551789
"Hendricks, Kyle",8,2124.8936170212764
"Hendricks, Kyle",9,2124.5766590389017
"Hendriks, Liam",4,2247.2024291497974
"Hendriks, Liam",5,2266.208510638298
"Hendriks, Liam",6,2281.8508771929824
"Hendriks, Liam",7,2314.7083333333335
"Hendriks, Liam",8,2369.586592178771
"Hendriks, Liam",9,2413.468899521531
"Hendriks, Liam",10,2479.5333333333333
"Herget, Jimmy",7,2417.6984126984125
"Herget, Jimmy",9,2414.125
"Hernandez, Darwinzon",4,2295.6530612244896
"Hernandez, Darwinzon",6,2341.0
"Hernandez, Darwinzon",7,2445.9615384615386
"Hernandez, Darwinzon",8,2455.909677419355
"Hernandez, Darwinzon",9,2408.3207547169814
"Hernandez, David",4,2328.247572815534
"Hernandez, David",5,2376.7241379310344
"Hernandez, David",6,2360.0196078431372
"Hernandez, David",7,2356.7070707070707
"Hernandez, David",8,2340.6382978723404
"Hernandez, Elieser",5,2078.4210526315787
"Hernandez, Elieser",6,2166.432876712329
"Hernandez, Elieser",7,2206.472118959108
"Hernandez, Elieser",8,2227.2943548387098
"Hernandez, Elieser",9,2222.3562231759656
"Hernández, Félix",4,2179.1052631578946
"Hernández, Félix",5,2225.595744680851
"Hernández, Félix",8,2182.132183908046
"Hernández, Félix",9,2135.3701923076924
"Hernández, Jonathan",8,2211.845238095238
"Hernández, Jonathan",9,2251.2573839662446
"Herrera, Kelvin",4,2203.7081081081083
"Herrera, Kelvin",5,2170.9245283018868
"Herrera, Kelvin",6,2218.5434782608695
"Herrera, Kelvin",7,2169.107843137255
"Herrera, Kelvin",8,2199.0382165605097
"Herrera, Kelvin",9,2235.7785714285715
"Hess, David",4,2171.53698630137
"Hess, David",5,2172.032482598608
"Hess, David",6,2099.93115942029
"Hess, David",7,2066.467391304348
"Hess, David",8,1979.8444444444444
"Hess, David",9,2067.3333333333335
"Hicks, Jordan",4,2140.4774193548387
"Hicks, Jordan",5,2105.266666666667
"Hicks, Jordan",6,2192.4245283018868
"Hildenberger, Trevor",4,1915.2925170068027
"Hildenberger, Trevor",5,1926.0530973451328
"Hildenberger, Trevor",9,1856.7931034482758
"Hill, Rich",4,2663.3411764705884
"Hill, Rich",5,2671.2875816993464
